https://www.clir.org/pubs/archives/pain/pain01/,https://www.clir.org/1998/03/pain01/
https://www.clir.org/pubs/archives/pain/pain02/,https://www.clir.org/1998/06/pain02/
https://www.clir.org/pubs/archives/pain/pain03/,https://www.clir.org/1998/09/pain03/
https://www.clir.org/pubs/archives/pain/preservation-access-international-newsletter-no-4/,https://www.clir.org/1998/12/preservation-access-international-newsletter-no-4/
https://www.clir.org/pubs/archives/pain/pain05/,https://www.clir.org/1999/03/pain05/
https://www.clir.org/pubs/archives/pain/preservation-access-international-newsletter-no-6/,https://www.clir.org/1999/06/preservation-access-international-newsletter-no-6/
https://www.clir.org/pubs/archives/pain/pain07/,https://www.clir.org/1999/09/pain07
https://www.clir.org/pubs/archives/pain/pain08/,https://www.clir.org/1999/12/pain08/
https://www.clir.org/pubs/archives/pain/pain09/,https://www.clir.org/2000/03/pain09/
https://www.clir.org/pubs/archives/pain/pain09survey/,https://www.clir.org/2000/03/pain09survey/
https://www.clir.org/pubs/archives/pain/pain10/,https://www.clir.org/2000/06/pain10/
https://www.clir.org/pubs/archives/pain/,https://www.clir.org/category/preservation-access-international-newsletter/
